ID	Gender	Age	Event_help_in1year	Ask_or_accept	Closeness_with_helper	Willingness_to_accept	Self_Benefit	Benefactor_Cost	Predicted_help_rate	Gratitude	Indebtedness	Guilt	Obligation	Pressure	Need_to_repay	Second_order_belief_Need_Repay	Need_to_Repay_relative_to_benefit	Need_to_Repay_relative_to_cost	E2_Need_to_Repay_relative_to_benefit	E2_Need_to_Repay_relative_to_cost	Perceived_care	Benefactor_Selfishness	Desire_to_repay	Desire_to_Repay_immedately	Way_to_repay_money	Way_to_repay_future_help	Way_to_repay_thanks	Way_to_repay_cooperation	Way_to_repay_be_friend	Way_to_repay_gift	Way_to_repay_other	Already_monetary_repay	Already_future_help	Already_thanks	Already_cooperation	Already_be_friend	Already_gift	Already_other	Willingness_for_future_interaction	Whether_reject
2211	2	19	1	1	82	83	83	83	83	88	19	20	20	26	28	23	70	63	41	35	49	49	67	60	0	0	1	0	0	0	0	0	0	0	0	0	1	0	88	0
2212	2	19	1	2	78	100	61	20	60	61	0	0	0	0	50	44	50	64	65	60	82	84	60	43	0	1	1	1	0	0	0	0	1	1	0	0	0	0	81	0
2217	1	17	1	1	70	100	60	40	90	100	80	40	0	0	50	50	70	60	30	20	100	20	60	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	80	0
2218	2	20	1	1	87	100	90	76	63	100	3	0	0	30	66	50	71	71	52	48	18	19	78	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	94	0
2220	2	18	1	2	50	80	62	60	90	54	20	3	4	12	8	0	70	66	82	87	73	84	81	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	8	0
2222	1	21	1	2	76	72	94	83	87	83	83	76	81	60	73	77	57	67	79	85	67	64	64	73	0	1	1	0	0	0	0	0	0	1	0	1	0	0	80	0
2223	2	18	1	1	0	100	100	100	100	64	0	0	0	0	0	0	100	100	100	100	100	0	27	19	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
2226	2	19	1	2	61	100	50	10	81	62	10	0	0	0	0	0	64	63	18	0	71	0	100	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	81	0
2227	1	23	1	1	100	100	100	19	100	100	19	10	17	23	77	81	38	46	36	48	68	20	100	38	0	1	1	1	1	1	1	0	0	1	0	0	0	1	100	0
2228	1	19	1	1	88	89	86	78	62	81	47	29	29	29	57	79	30	20	24	24	9	54	66	69	0	1	1	1	0	0	0	0	0	1	1	1	0	0	87	0
2241	1	18	1	1	67	83	55	38	84	61	49	23	0	0	0	20	80	80	60	50	0	0	88	66	0	1	0	0	0	0	0	0	1	1	0	1	0	0	50	0
2242	1	19	1	1	0	100	79	100	100	100	80	0	0	0	0	50	59	81	50	52	0	0	82	79	0	1	0	0	1	0	0	0	1	0	1	0	0	0	50	0
2243	1	19	1	1	90	96	90	80	90	60	70	30	0	10	96	0	78	61	50	50	92	85	77	92	0	1	1	0	0	0	0	1	0	1	0	0	0	0	93	0
2244	1	21	1	1	75	52	72	64	100	78	57	9	0	0	55	61	74	67	35	22	51	41	75	46	0	1	1	1	0	0	0	0	0	1	0	1	0	0	72	0
2245	1	21	1	1	77	88	64	69	91	74	61	54	0	0	96	91	50	50	58	61	76	59	72	28	0	1	0	0	0	0	0	0	1	0	0	0	0	0	65	0
2249	2	18	1	1	63	100	100	100	95	100	18	0	0	0	0	0	100	89	0	0	100	0	100	38	0	1	1	0	1	0	0	0	0	1	0	0	0	0	100	0
2251	2	19	1	2	60	90	100	20	50	80	10	0	0	0	20	20	80	80	50	50	40	60	60	90	0	1	0	0	0	0	0	0	1	1	0	1	0	0	80	0
2252	2	19	1	1	80	100	44	14	100	80	51	0	0	0	0	0	50	51	54	49	63	54	33	100	0	1	0	0	0	0	0	1	0	0	0	0	0	0	76	0
2253	1	18	1	1	63	100	53	42	100	73	0	0	0	0	0	50	49	50	48	42	71	20	48	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	60	0
2254	2	17	1	2	90	100	59	22	51	71	0	0	4	5	46	12	55	50	39	20	77	47	38	16	0	1	1	0	0	1	0	0	1	1	0	0	0	0	75	0
2255	2	19	1	2	96	97	85	88	96	100	22	15	17	7	14	16	38	59	4	8	92	18	100	100	0	1	0	0	0	0	0	0	1	0	0	0	0	0	100	0
2256	1	20	1	2	79	61	82	73	72	92	0	0	0	0	0	0	100	100	62	85	83	0	100	41	0	1	0	0	0	0	0	0	1	0	0	0	0	0	80	0
2257	1	21	1	1	76	81	79	64	67	80	77	83	80	79	24	66	70	61	70	66	58	38	79	21	1	1	1	1	1	0	0	0	1	1	1	1	0	0	79	0
2258	2	17	1	1	81	71	100	58	100	100	64	66	0	0	100	50	100	64	0	41	0	0	100	54	0	1	1	0	1	0	0	0	1	1	0	1	0	0	100	0
2259	2	18	1	2	61	66	100	100	40	100	35	51	19	24	80	40	51	50	28	51	67	25	100	18	0	1	0	0	0	0	0	0	1	1	0	0	0	1	100	0
2260	1	20	1	1	78	89	92	67	92	95	0	0	0	0	0	0	93	87	0	0	80	0	59	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	93	0
2261	1	19	1	2	0	98	100	27	6	80	10	5	0	1	90	0	100	100	11	10	95	0	100	81	0	1	1	0	1	0	0	0	0	1	0	0	0	0	56	0
2262	1	18	1	1	70	50	80	10	100	95	30	20	0	40	100	0	75	80	30	20	80	0	80	50	0	1	1	1	1	0	0	0	0	1	1	1	0	0	100	0
2263	2	19	1	1	80	80	60	80	100	60	0	0	0	40	50	55	50	50	50	35	100	50	80	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	50	0
2264	2	20	1	1	91	100	22	63	26	81	20	15	65	46	49	24	50	50	84	64	39	41	55	13	0	1	0	1	0	0	0	0	0	1	0	0	0	0	63	0
2265	2	19	1	1	81	100	84	84	100	81	0	0	0	0	80	21	82	88	100	79	100	0	80	42	0	1	1	0	1	0	0	0	0	1	0	1	0	0	100	0
2266	2	18	1	1	0	100	66	4	94	65	11	0	0	0	9	10	81	61	25	21	99	0	89	20	0	1	1	0	0	0	0	0	0	1	0	0	0	0	71	0
2267	1	19	1	1	90	100	100	80	95	97	63	60	0	0	73	64	70	70	72	16	74	0	63	40	0	1	0	0	1	1	0	0	0	0	0	1	0	0	91	0
2268	2	18	1	1	92	93	97	81	87	82	22	24	9	0	45	27	50	50	20	19	87	0	71	50	0	1	0	0	0	0	0	0	1	0	0	0	0	0	49	0
2269	1	18	1	2	81	80	49	40	21	53	32	21	20	18	19	16	53	55	41	41	41	12	35	19	0	1	0	0	1	0	0	0	0	1	0	0	0	0	33	0
2270	2	18	1	2	0	72	100	83	0	100	71	73	0	0	93	0	90	88	60	67	100	0	88	89	0	0	1	0	0	1	0	0	0	1	0	0	1	0	62	0
2271	2	18	1	2	100	100	100	100	80	100	0	0	0	0	40	40	50	50	50	50	100	20	80	50	0	1	0	0	1	1	0	0	0	1	0	0	1	0	100	0
2272	1	19	1	1	51	81	80	55	80	88	10	0	1	1	100	16	80	100	59	55	88	21	100	100	1	1	1	0	0	1	1	0	0	1	0	0	0	0	100	0
2273	2	19	1	2	83	100	72	62	61	43	12	0	0	0	22	41	61	66	38	39	73	38	27	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	36	0
2274	2	20	1	1	92	100	91	19	100	100	77	70	51	98	52	53	54	50	80	49	10	2	75	43	0	0	0	0	1	0	0	0	0	1	0	0	1	0	100	0
2276	2	17	1	2	60	61	52	16	67	68	37	16	0	0	50	50	47	60	59	53	53	49	71	36	0	1	0	0	0	0	0	0	1	0	0	0	0	0	51	0
2277	2	17	1	1	90	100	70	50	80	70	20	100	0	0	76	80	60	50	60	61	61	71	100	40	1	1	0	0	0	0	0	1	1	0	0	0	0	0	90	0
2278	2	19	1	2	42	40	58	40	42	65	22	23	8	10	21	23	22	33	41	40	48	47	44	34	0	1	0	0	0	0	0	0	1	0	0	0	0	0	46	0
2279	1	19	1	1	100	100	100	100	100	100	7	7	3	8	84	10	76	77	79	81	100	100	100	100	0	0	1	0	0	0	0	0	0	1	0	0	0	0	100	0
2281	1	20	1	1	58	100	100	82	87	98	0	0	0	0	21	23	84	78	0	0	82	0	70	3	0	1	1	0	1	0	0	0	0	1	0	1	0	0	91	0
2282	1	17	1	2	13	100	100	34	0	100	100	0	0	0	100	31	76	100	100	47	100	88	100	96	0	1	0	1	1	0	0	0	0	1	0	0	0	0	100	0
2284	1	19	1	1	90	70	100	100	100	100	100	100	0	100	100	0	100	100	0	0	0	0	100	100	0	1	0	0	0	0	1	0	0	1	0	0	0	0	71	0
2286	1	20	1	1	84	100	100	27	100	100	38	7	5	7	7	4	100	100	3	7	100	6	81	8	0	1	1	0	1	0	0	0	0	1	0	1	0	0	86	0
2289	2	19	1	1	98	100	92	92	100	96	63	6	0	10	100	51	84	93	88	87	90	1	96	100	0	1	0	0	0	1	0	0	0	1	0	0	0	0	95	0
2290	2	19	1	1	75	100	100	100	100	80	80	0	0	0	40	40	50	60	40	40	50	50	80	90	1	1	1	0	0	0	1	0	1	1	1	0	0	1	90	0
2291	2	21	1	1	80	80	100	60	80	80	3	4	0	0	60	40	86	82	40	40	100	0	90	80	0	1	1	0	1	0	0	0	0	0	0	1	0	0	92	0
2292	1	19	1	1	64	70	63	63	62	64	60	63	70	65	66	68	67	66	68	64	65	65	62	64	0	0	1	0	1	0	0	0	0	1	0	1	0	0	62	0
2293	2	18	1	1	73	100	100	43	100	65	30	20	0	0	52	19	54	51	51	55	93	70	69	49	0	1	1	0	0	0	0	0	1	1	0	0	0	0	56	0
2295	1	19	1	2	66	70	75	55	50	89	92	78	73	77	65	35	56	57	51	63	65	66	67	84	0	1	0	1	1	0	0	0	0	1	1	0	0	0	62	0
2296	2	18	1	1	82	98	65	83	96	90	0	0	0	25	41	19	69	53	21	30	59	51	55	27	0	1	1	1	0	0	0	0	1	1	1	1	1	0	82	0
2298	1	18	1	1	100	100	100	90	100	84	10	5	0	0	20	5	80	50	16	10	83	13	10	3	0	1	1	0	0	0	0	0	1	1	0	0	0	0	85	0
2301	2	20	1	1	92	100	85	74	100	82	22	0	0	0	63	0	54	61	21	22	84	62	60	26	0	1	0	1	1	0	0	0	1	0	0	0	0	0	80	0
2302	2	20	1	1	82	100	100	89	99	53	12	13	1	5	18	35	50	50	39	38	74	36	60	7	0	0	0	0	1	0	0	0	0	0	0	1	0	0	97	0
2303	2	19	1	2	0	91	100	27	38	90	0	0	0	0	37	0	34	32	31	25	0	0	51	57	0	0	1	0	1	0	0	0	0	1	0	0	0	0	83	0
2304	1	18	1	1	80	100	80	100	100	80	41	0	0	40	62	20	50	51	50	50	100	6	80	40	0	1	1	1	1	0	0	0	0	1	1	1	0	0	62	0
2306	1	19	1	1	83	91	60	51	100	61	35	100	0	0	88	52	86	87	50	53	76	39	70	78	0	1	1	0	1	0	0	0	1	0	0	1	0	0	78	0
2308	2	18	1	1	57	79	91	39	81	86	85	80	9	14	59	35	80	81	16	20	89	90	79	50	0	1	0	1	0	0	0	0	0	0	0	0	1	0	77	0
2310	2	19	1	1	85	79	84	85	86	87	41	23	16	1	61	62	49	74	44	47	47	80	75	48	0	1	0	0	0	0	0	0	1	0	1	1	1	0	83	0
2311	2	17	1	1	92	90	93	61	83	91	20	20	0	10	40	20	60	50	20	20	96	41	57	22	0	1	1	1	1	1	0	0	0	1	0	1	1	0	100	0
2312	2	20	1	1	100	90	97	90	45	100	25	0	2	3	100	60	100	100	29	24	95	0	100	2	1	1	0	0	0	1	1	0	0	1	0	1	0	1	100	0
2315	2	20	1	1	82	81	78	84	75	79	67	78	42	47	50	57	52	50	58	39	78	16	70	75	0	1	1	0	0	0	0	0	1	1	0	0	0	0	59	0
2316	2	20	1	2	0	100	80	17	19	100	0	0	0	0	61	22	50	57	50	50	85	51	60	80	0	0	1	0	1	0	0	0	0	1	0	0	0	0	51	0
2318	1	19	1	1	99	80	98	100	98	100	39	20	0	0	0	0	92	86	8	4	100	7	100	100	0	1	1	1	1	0	0	0	1	1	0	1	0	0	100	0
2319	2	19	1	1	81	81	87	66	82	100	26	0	0	0	48	0	74	65	12	16	83	26	60	64	0	1	1	0	1	0	0	0	1	1	0	0	0	0	80	0
2320	2	19	1	1	98	100	95	20	96	77	9	15	0	7	61	91	90	70	58	61	88	11	82	10	0	1	1	0	1	0	0	0	1	1	1	1	0	0	100	0
2321	2	20	1	2	0	100	84	84	0	100	26	0	0	0	0	0	88	84	0	0	85	0	87	73	0	0	1	0	1	0	0	0	0	1	0	0	0	0	90	0
2322	2	19	1	1	67	100	79	51	100	100	30	39	0	0	50	51	50	46	45	48	55	48	48	53	0	1	1	0	1	0	0	0	1	1	0	1	0	0	42	0
2324	2	17	1	1	55	100	94	89	86	100	13	5	0	39	3	3	5	55	9	10	100	0	55	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	68	0
2325	2	18	1	1	82	100	90	64	92	63	45	7	0	4	88	63	88	95	95	95	88	40	88	88	0	1	0	0	0	0	0	0	0	1	0	0	0	0	70	0
2327	2	17	1	1	100	92	100	100	100	100	0	21	0	20	100	3	100	41	79	79	100	0	100	100	1	1	0	0	0	0	1	0	0	0	0	0	0	1	100	0
2328	2	19	1	2	3	80	96	80	20	100	5	4	0	5	0	0	86	91	8	9	70	63	97	100	1	1	0	1	1	1	0	1	1	0	1	1	0	0	77	0
2329	1	18	1	1	100	86	100	100	100	100	50	50	0	34	76	52	51	54	52	51	100	1	100	50	0	1	1	1	1	1	0	0	1	1	1	1	0	0	100	0
2330	1	18	1	1	41	79	62	59	40	48	0	0	0	8	19	23	70	33	37	55	26	0	85	83	1	0	0	0	0	0	0	1	0	0	0	0	0	0	86	0
2331	2	18	1	1	0	0	50	50	84	66	17	8	9	2	17	9	52	51	50	50	90	12	80	20	0	1	1	1	1	0	0	0	0	0	0	1	0	0	85	0
2332	2	18	1	1	67	100	81	92	100	80	0	0	0	0	7	0	61	50	55	43	89	0	100	100	0	1	1	0	0	0	0	0	0	1	0	1	0	0	100	0
2333	1	21	1	1	75	79	50	20	57	82	9	24	0	9	13	21	45	50	34	21	36	35	57	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	84	0
2334	2	19	1	1	0	18	100	55	52	100	87	19	0	36	89	50	80	85	34	35	50	7	87	76	0	1	1	0	1	1	0	0	0	1	0	1	1	0	73	0
2335	2	18	1	2	48	74	85	51	40	97	84	38	15	15	45	6	41	45	10	9	94	17	48	100	0	1	1	0	1	0	0	0	0	0	0	1	0	0	79	0
2337	2	19	1	1	80	75	84	66	100	83	21	56	63	52	79	56	50	50	50	50	60	65	75	80	0	1	0	1	0	1	0	0	1	0	1	0	1	0	80	0
2338	1	19	1	1	90	90	90	80	90	100	40	99	0	0	100	0	100	100	50	0	0	0	100	97	0	1	0	0	0	1	0	0	0	1	0	0	0	0	100	0
2340	2	18	1	1	80	100	62	61	100	80	0	0	0	0	67	50	60	60	50	51	80	22	80	50	0	1	0	0	0	0	0	0	1	1	0	0	0	0	100	0
2341	2	18	1	1	84	100	100	89	42	84	74	54	25	25	81	92	83	76	61	68	73	24	86	78	0	0	0	0	0	1	0	0	0	0	0	0	1	0	75	0
2342	2	21	1	1	100	90	80	100	100	100	50	50	0	0	100	100	10	100	51	54	100	51	93	98	1	1	1	0	0	0	0	0	0	0	0	0	0	1	100	0
2344	1	18	1	1	30	100	100	41	60	81	51	21	60	30	60	30	80	61	40	40	40	70	60	10	0	1	1	0	0	0	0	0	0	1	0	0	0	0	59	0
2345	2	20	1	1	80	63	100	100	84	94	100	86	0	0	100	56	100	100	100	100	100	40	100	98	1	1	0	0	0	1	1	1	0	0	0	0	0	1	88	0
2346	1	19	1	1	83	95	60	68	90	76	51	50	0	0	100	100	50	40	50	50	90	20	100	100	1	1	1	0	0	0	0	1	1	1	0	0	0	0	80	0
2348	2	18	1	2	99	100	100	93	100	100	83	1	0	20	100	0	100	100	12	37	100	71	72	50	0	1	0	0	0	0	0	0	0	1	0	0	0	0	100	0
2350	2	18	1	1	88	100	100	54	91	100	50	14	0	0	53	49	59	66	46	50	83	49	73	34	0	1	1	1	1	1	0	0	1	1	1	1	0	0	75	0
2351	2	20	1	2	0	66	25	15	0	59	12	8	0	40	0	0	76	60	50	50	73	23	77	50	0	0	1	0	1	0	0	0	0	1	0	0	0	0	53	0
2352	2	19	1	1	100	100	100	100	100	100	50	7	4	49	2	58	52	58	47	78	51	45	57	34	0	1	0	0	1	0	0	0	1	0	0	0	0	0	54	0
2354	2	20	1	2	2	100	4	49	100	28	0	7	4	7	1	7	52	4	5	0	10	2	51	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	6	0
2355	2	19	1	1	56	80	76	91	100	85	42	11	12	0	50	15	66	49	62	30	0	0	83	70	0	0	0	1	1	0	0	0	1	1	0	1	0	0	73	0
2356	2	19	1	2	65	67	66	67	54	62	62	62	61	56	62	56	63	59	63	59	61	55	56	60	1	0	0	0	0	0	0	0	1	0	1	0	0	0	60	0
2357	2	18	1	1	71	100	100	56	100	80	21	21	0	0	0	0	50	65	50	50	84	0	81	56	0	1	1	0	1	0	0	0	1	1	0	1	0	0	82	0
2358	1	18	1	1	68	63	65	63	48	59	64	60	48	65	63	59	57	34	63	44	52	43	98	59	0	1	1	1	1	0	0	0	0	1	0	1	0	0	50	0
2359	2	18	1	1	90	88	85	68	78	79	69	86	79	76	73	81	76	73	78	80	69	64	70	78	0	0	1	0	0	0	0	0	0	0	0	1	0	0	78	0
2360	2	18	1	1	63	80	41	8	90	45	49	31	0	0	27	4	70	65	45	62	11	0	71	52	0	1	1	0	1	0	0	0	0	0	0	0	0	1	85	0
2361	2	18	1	1	60	100	80	25	100	40	30	0	0	0	33	0	35	63	31	0	0	0	25	16	0	1	1	0	1	0	0	0	1	1	0	1	0	0	63	0
2362	2	17	1	1	4	83	100	18	50	82	15	14	0	0	0	0	50	50	50	50	62	0	83	46	0	1	1	0	1	0	0	0	1	1	0	0	0	0	83	0
2364	2	18	1	1	0	100	32	3	89	87	31	0	76	0	20	29	25	27	54	53	39	32	19	27	0	1	0	0	0	0	0	0	0	1	0	0	0	0	57	0
2365	2	18	1	2	79	100	100	40	0	100	0	0	0	0	73	0	50	60	0	0	72	17	87	64	0	0	1	0	1	1	0	0	1	1	0	1	0	0	90	0
2366	2	18	1	2	0	80	80	58	30	80	0	0	0	0	50	0	60	60	0	0	95	0	75	80	0	1	0	0	1	1	0	0	0	1	0	0	0	0	80	0
2367	2	19	1	1	0	100	100	65	50	100	49	13	0	27	48	5	79	87	0	0	81	51	100	33	1	1	1	1	1	1	0	0	0	1	0	0	0	0	100	0
2368	2	19	1	1	64	100	100	79	42	100	0	0	0	0	22	0	78	80	42	27	92	0	81	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	74	0
2369	2	18	1	1	80	83	79	81	45	91	14	0	0	4	2	23	60	65	54	43	11	14	80	21	0	1	0	1	0	0	0	0	1	1	0	0	0	0	85	0
2370	1	18	1	2	77	79	83	61	51	80	84	70	41	43	74	61	60	60	62	43	18	25	72	42	0	1	0	0	1	0	0	0	1	0	0	1	0	0	73	0
2371	2	17	1	1	91	100	100	100	100	100	40	10	0	0	10	40	50	60	20	41	100	60	100	21	0	1	0	0	0	0	0	0	1	0	0	0	0	0	100	0
2372	2	18	1	1	86	100	94	57	82	85	52	36	18	49	51	54	36	60	63	45	47	39	69	75	0	0	0	0	1	0	0	0	1	0	0	1	0	0	60	0
2374	2	18	1	2	25	70	80	80	50	100	70	70	10	20	35	50	60	60	40	40	80	30	80	60	0	1	1	0	1	0	0	0	0	1	0	1	0	0	75	0
2376	2	19	1	2	81	83	58	67	23	59	51	43	40	51	47	44	45	38	55	52	45	35	50	34	0	0	1	1	1	0	0	0	0	0	0	1	0	0	77	0
2380	1	19	1	1	61	100	76	100	41	100	99	78	7	3	5	1	61	70	72	67	100	19	82	52	0	1	0	0	0	0	0	0	0	1	0	0	0	0	100	0
2381	2	17	1	2	0	100	50	20	50	100	20	20	0	0	50	20	70	70	50	50	100	0	100	50	0	1	1	0	0	0	0	0	0	1	0	0	0	0	50	0
2382	2	19	1	1	48	48	100	81	65	100	46	17	0	1	62	56	82	82	54	60	80	41	82	79	0	1	0	0	1	0	0	0	1	0	0	1	0	0	85	0
2383	2	19	1	1	56	91	96	73	87	84	49	31	0	15	74	5	71	69	59	59	67	0	92	88	0	1	1	0	1	1	0	0	1	1	0	1	1	0	95	0
2385	2	18	1	1	87	100	91	88	100	69	22	13	98	100	13	11	48	50	26	17	73	34	15	15	0	1	1	0	1	0	0	0	1	1	0	0	0	0	100	0
2389	2	18	1	1	98	100	100	100	100	95	75	61	14	8	100	77	90	100	98	100	97	0	98	45	0	1	0	0	1	0	0	0	0	0	0	1	0	0	94	0
2390	2	19	1	1	68	71	81	72	77	75	88	86	85	80	79	78	80	60	55	71	62	63	65	62	0	1	1	0	0	0	0	0	1	1	0	0	0	0	59	0
2391	1	18	1	2	42	81	100	100	61	100	33	0	0	0	100	1	100	100	40	40	100	10	60	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	100	0
2392	2	18	1	1	95	87	79	63	100	85	17	9	0	0	53	40	61	73	44	45	73	30	56	27	0	1	0	0	0	1	0	0	1	0	0	0	0	0	81	0
2393	1	17	1	1	69	73	42	28	67	38	20	19	16	11	35	41	44	51	57	58	61	25	74	61	1	1	1	0	1	0	0	0	1	1	0	1	0	0	77	0
2394	1	18	1	1	78	93	87	5	100	49	0	0	0	35	39	0	50	51	0	50	52	0	0	12	0	1	1	0	0	0	0	0	0	1	0	1	0	0	100	0
2395	2	19	1	1	20	100	60	60	60	82	80	0	0	0	100	50	60	80	50	50	84	41	65	23	0	0	0	0	0	0	1	0	0	0	0	0	0	1	68	0
2397	2	19	1	1	80	100	100	100	100	60	0	0	0	0	20	0	50	50	0	0	100	0	100	100	0	0	1	0	0	0	0	0	0	0	0	0	1	0	100	0
2399	2	18	1	1	0	100	50	20	50	100	0	0	0	0	100	0	60	60	50	50	0	0	90	80	0	0	0	0	0	0	1	0	0	1	0	0	0	0	70	0
2401	2	18	1	1	0	100	80	50	50	100	0	0	0	0	60	0	50	60	50	60	100	50	100	60	0	0	1	0	0	0	0	0	0	1	0	0	0	0	50	0
2402	2	18	1	1	80	100	100	100	100	100	0	0	0	0	100	0	50	100	50	100	95	0	100	50	0	1	0	1	1	0	0	0	1	0	1	1	0	0	100	0
2405	1	17	1	1	73	76	82	36	93	83	0	0	0	0	43	33	83	77	0	0	65	0	62	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	43	0
2406	1	22	1	1	0	100	92	51	50	99	15	7	100	0	8	89	0	15	0	0	0	17	33	11	0	0	0	0	0	1	0	0	0	1	0	0	0	0	91	0
2407	1	18	1	1	66	77	74	58	91	66	41	19	11	27	5	50	37	31	41	41	43	40	50	25	0	1	1	0	0	0	0	0	0	1	0	0	0	0	40	0
2408	2	19	1	1	78	75	94	92	82	80	100	65	100	62	76	71	69	85	73	70	70	51	55	52	0	1	1	1	1	1	0	0	1	0	1	1	0	0	75	0
2409	1	20	1	2	20	61	21	10	61	51	10	0	0	0	0	11	60	60	40	40	80	40	60	10	0	1	0	1	0	0	0	0	1	0	0	0	0	0	50	0
2410	1	19	1	1	69	61	94	18	100	74	10	15	12	20	15	15	94	84	23	61	88	23	78	13	0	1	1	0	0	0	0	0	1	1	0	0	0	0	100	0
2411	1	19	1	1	78	100	81	11	100	61	0	0	0	0	0	0	50	50	0	0	39	0	34	12	0	0	1	1	0	0	0	0	0	1	1	0	0	0	38	0
2412	1	19	1	1	80	65	67	2	100	26	17	1	0	0	0	0	25	19	50	46	60	1	22	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	92	0
2413	2	19	1	2	82	100	100	100	62	100	0	0	0	0	0	0	100	85	100	100	100	0	100	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	100	0
2414	2	20	1	1	27	46	78	80	53	78	20	12	12	28	10	13	53	42	17	29	42	24	47	28	0	1	0	0	0	0	0	0	0	0	1	1	0	0	38	0
2416	1	20	1	2	81	85	80	62	80	81	11	8	0	0	0	7	82	19	13	13	87	12	55	64	0	1	1	1	0	0	0	0	1	1	1	0	0	0	61	0
2417	2	18	1	1	0	100	100	100	18	100	0	0	2	0	58	0	51	50	0	0	100	2	52	100	0	1	0	1	1	1	0	0	0	1	0	0	1	0	78	0
2418	2	20	1	1	100	100	100	10	100	100	10	0	0	0	100	100	50	50	50	50	100	50	100	100	1	0	0	0	0	0	0	1	0	0	0	0	0	0	100	0
2419	2	20	1	1	100	73	82	43	88	81	27	13	60	45	40	44	24	43	26	88	69	28	46	6	0	1	1	0	0	0	0	0	0	1	0	0	0	0	82	0
2420	2	17	1	2	0	83	100	11	14	97	80	12	0	0	0	2	50	50	50	50	58	48	73	69	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
2421	1	19	1	2	100	89	39	65	86	61	0	0	0	0	0	0	100	100	0	0	82	0	100	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	100	0
2422	2	18	1	2	51	100	100	55	50	100	52	23	100	40	50	53	67	69	63	73	57	31	81	99	0	1	0	0	0	0	0	0	1	0	0	0	0	0	51	0
2423	2	18	1	2	0	100	100	80	60	100	0	0	0	20	20	0	50	50	0	0	80	20	60	50	0	1	0	0	1	0	0	0	1	1	0	0	0	0	80	0
2424	1	19	1	1	0	100	59	21	100	100	11	7	0	19	100	8	100	100	61	52	61	60	100	62	1	0	1	0	0	0	0	0	1	1	0	0	0	0	57	0
2425	1	19	1	1	0	70	40	15	70	51	21	2	2	17	25	3	51	50	20	20	41	11	30	9	0	1	1	0	1	0	0	0	0	1	0	0	0	0	30	0
2426	2	17	1	1	81	100	7	5	100	11	0	0	0	0	81	50	64	63	65	63	82	50	100	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	100	0
2428	2	19	1	1	100	100	100	81	100	100	100	50	14	0	85	18	100	100	10	10	100	20	100	82	0	1	1	0	1	1	0	0	0	1	0	1	0	0	100	0
2429	2	18	1	1	76	97	80	66	40	83	19	19	14	47	83	96	77	82	63	61	80	0	95	91	0	1	0	0	0	0	0	0	1	0	0	0	1	0	92	0
2430	2	18	1	2	7	50	70	55	50	100	21	40	80	10	10	32	50	57	50	50	30	50	63	70	0	1	1	1	1	1	0	0	1	1	1	1	1	0	61	0
2431	1	19	1	1	87	82	81	26	86	87	82	0	0	0	82	77	82	83	50	64	84	50	76	33	0	1	1	0	1	0	0	0	1	1	0	1	0	0	80	0
2432	2	19	1	1	0	90	85	72	98	100	20	21	0	0	79	21	80	80	0	0	81	3	75	20	0	1	1	1	0	0	0	0	1	1	0	0	0	0	80	0
2433	2	17	1	1	98	100	100	6	100	100	36	9	17	7	82	14	100	70	16	27	100	11	76	35	0	0	0	0	0	1	0	0	0	0	0	0	1	0	100	0
2434	2	19	1	2	96	100	100	78	50	100	92	91	0	50	100	51	71	70	47	69	100	40	100	100	0	1	1	0	0	1	0	0	0	1	0	0	1	0	100	0
2435	2	20	1	1	0	100	84	22	50	50	21	5	9	0	0	0	0	0	0	0	100	100	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
2436	1	18	1	1	0	100	100	51	22	100	26	0	0	0	0	0	0	50	0	0	73	67	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2437	2	18	1	2	80	81	82	83	63	85	42	0	0	20	64	0	81	82	85	85	78	0	78	23	0	1	0	0	0	0	0	0	1	0	0	0	0	0	100	0
2438	2	18	1	1	62	91	98	6	100	82	0	0	0	0	15	10	54	72	3	12	56	53	50	99	0	1	0	0	0	0	0	0	0	1	0	0	0	0	72	0
